example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,,,,"The prosodic focus on ""Rob"" in S1 emphasizes that Rob was the only recipient of apples, which entails that Sue was not given any.",,,1,NEG,1,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,,,,"S2 contradicts S1 because S1 states Sam *only* gave Sue grapes, implying he did not give her oranges, while S2 claims he also gave her oranges.",,,1,POS,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,,,,"The prosodic focus on ""Sue"" in S1 emphasizes that Sue was the only recipient of grapes, making S2 (Sam didn't give Sue bananas) consistent with S1, as it doesn't contradict the information about grapes and doesn't introduce any conflicting claim.",,,1,NEG,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,,,,"The word ""only"" in S1 implies Sam did not give grapes to anyone other than Mary. S2 states Sam gave grapes to Ellen, which contradicts this exclusivity.",,,2,POS,1,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,,,,"S1 states Sam gave Rob oranges and implies no other fruits, while S2 contradicts this by stating Sam also gave Rob bananas.",,,2,POS,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,,,,"The prosodic focus on ""bananas"" in S1 emphasizes that this was the only fruit Sam gave Sue, making S2 (Sam didn't give Sue grapes) logically entailed.",,,2,NEG,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,,,,"The prosodic focus on ""grapes"" in S1 emphasizes that grapes were the only fruit given, making S2 (Sam didn't give Tom apples) logically entailed.",,,2,NEG,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,,,,"The prosodic focus on ""bananas"" in S1 emphasizes that Sam gave Tom bananas (and possibly other fruits), and S2 specifies that Sam didn't give Tom grapes, which is consistent with S1 and does not contradict it.",,,1,NEG,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,,,,"The word ""only"" in S1 implies that Sam gave Rob no other fruit besides apples. S2 states that Sam also gave Rob grapes, which contradicts the exclusivity implied by ""only"".",,,2,POS,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,,,,"S2 contradicts S1 because S1 states Sam ""only"" gave Ellen grapes, implying no other fruits, while S2 claims Sam also gave her oranges.",,,1,POS,2,f6,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
