example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,,,,"The prosodic focus on ""Ellen"" in S1 emphasizes that she was the only recipient, making S2 (Sam didn't give Tom grapes) a logical consequence.",,,1,NEG,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen apples.,C,1,C,,,,"S2 contradicts S1 because the prosodic focus on ""apples"" in S1 emphasizes that apples were the only thing given, while S2 denies that apples were given at all.",,,2,NEG,0,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,A,,,,"The word ""only"" in S1 is prosodically focused, indicating that Sam gave grapes to Rob and no one else. S2 states that Sam also gave grapes to Ellen, which contradicts the exclusivity implied by ""only."" Therefore, S2 is contradicted by S1.",,,2,POS,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,,,,"The focus on ""only"" in S1 implies Sam gave apples to Rob and no one else, contradicting S2 which states Sam also gave apples to Ellen.",,,2,POS,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes the type of item given, and S2 states that Bill was not given apples, which is consistent with Sam only giving apples to Ellen. Thus, S2 is entailed by S1.",,,2,NEG,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes the type of item given, and S2 states that Sue was not given that same item, which is consistent with Sam only giving Rob apples.",,,2,NEG,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,A,,,,"The focus on ""Rob"" in S1 emphasizes that Rob was the recipient of the oranges, but does not exclude the possibility that Sam gave Rob other things, like apples. S2 adds information consistent with S1, so it is entailed.",,,1,POS,2,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,A,,,,"The focus on ""Rob"" in S1 emphasizes that Rob was the recipient of apples, and S2 adds that Rob also received grapes, which is consistent with the information in S1.",,,1,POS,2,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,,,,"The prosodic focus on ""Rob"" in S1 emphasizes that Rob is the only recipient, making S2 (Sam didn't give Ellen bananas) logically entailed, as it aligns with the exclusivity implied by ""only.""",,,1,NEG,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,,,,"S1 states that Sam gave apples to Mary and only Mary, while S2 claims Sam also gave apples to Ellen, contradicting the exclusivity implied by ""only"".",,,2,POS,1,f3,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
