example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,,,,,,,1,NEG,1,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,0,A,,,,,,,1,NEG,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,,,,"S2 contradicts S1 because S1 states that Sam only gave Sue oranges, while S2 states that Sam also gave Sue apples.",,,1,POS,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"Sam only gave Sue bananas, so it's implied that Sam didn't give Rob bananas.",,,1,NEG,1,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"Sam only gave Tom oranges, so it's implied that Sam didn't give Tom bananas.",,,2,NEG,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,,,,,,,1,NEG,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,,,,,,,2,NEG,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,1,B,,,,,,,1,POS,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,,,,S2 is entailed by S1 because it is consistent with the information provided in S1.,,,1,NEG,2,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,,,,,,,1,POS,1,f2,audio,qwen,Qwen/Qwen2.5-Omni-7B,20260521_220841,,,speaker0
