example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,,,0,The original content of this audio is: 'Sam only gave Ellen Bananas. Sam also gave Ellen Grapes.',,,0.7113,,1,POS,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,,,0,The original content of this audio is: 'Sam only gave Mary apples. Sam didn't give Mary oranges.',,,0.732,,1,NEG,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,,,0,The original content of this audio is: 'Sam only gave Tom bananas. Sam also gave Tom apples.',,,0.7204,,1,POS,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,,,0,The original content of this audio is: 'Sam only gave Mary apples. Sam didn't give Mary grapes.',,,0.7292,,1,NEG,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,,,0,The original content of this audio is: 'Sam only gave Mary oranges. Sam didn't give Mary apples.',,,0.7216,,2,NEG,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,,,0,The original content of this audio is: 'Sam only gave Rob apples. Sam also gave Mary apples.',,,0.7312,,2,POS,1,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,,,0,The original content of this audio is: 'Sam only gave Rob apples. Sam also gave Tom apples.',,,0.7283,,1,POS,1,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,,,0,The original content of this audio is: 'Sam only gave Rob oranges. Sam didn't give Rob bananas.',,,0.7292,,2,NEG,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,,,0,The original content of this audio is: 'Sam only gave Bill grapes. Sam also gave Rob grapes.',,,0.7204,,2,POS,1,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,,,0,The original content of this audio is: 'Sam only gave Rob grapes. Sam also gave Rob bananas.',,,0.7312,,2,POS,2,f9,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
