example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,,,0,The original content of this audio is: 'Sam only gave Rob bananas. Sam didn't give Tom bananas.',,,0.7292,,1,NEG,1,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,,,0,The original content of this audio is: 'Sam only gave Tom grapes. Sam didn't give Tom oranges.',,,0.7368,,1,NEG,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,,,0,The original content of this audio is: 'Sam only gave Sue oranges. Sam also gave Sue apples.',,,0.7204,,1,POS,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,,,0,The original content of this audio is: 'Sam only gave Sue bananas. Sam didn't give Rob bananas.',,,0.7292,,1,NEG,1,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,,,0,The transcription of the sentence is: 'Sam only gave Tom oranges. Sam didn't give Tom bananas.',,,0.7263,,2,NEG,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,,,0,The original content of this audio is: 'Sam only gave Sue apples Sam didn't give Sue oranges.',,,0.734,,1,NEG,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,,,0,The original content of this audio is: 'Sam only gave Sue grapes. Sam didn't give Sue apples.',,,0.734,,2,NEG,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,,,0,The original content of this audio is: 'Sam only gave Ellen oranges. Sam also gave Ellen bananas.',,,0.7143,,1,POS,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,,,0,The original content of this audio is:'Sam only gave Mary grapes. Sam didn't give Mary apples.',,,0.7263,,1,NEG,2,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,,,0,The original content of this audio is: 'Sam only gave Bill oranges. Sam also gave Mary oranges.',,,0.7188,,1,POS,1,f2,audio,qwen,Qwen/Qwen2-Audio-7B-Instruct,20260520_110525,,,speaker0
