example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Ellen bananas.,Sam also gave Ellen grapes.,"S2 contradicts S1; if Sam only gave Ellen bananas, he could not have also given her grapes.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, it follows that he did not give her oranges.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,0,Sam only gave Tom bananas.,Sam also gave Tom apples.,"S2 contradicts S1; if Sam only gave Tom bananas, he could not have also given him apples.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, it follows that he did not give her grapes.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave Mary oranges.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, it follows that he did not give her apples.",0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Mary apples.,"S1 does not specify who else besides Rob could receive apples, so S2 is independent.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-4o,20260519_142234,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,0,Sam only gave Rob apples.,Sam also gave Tom apples.,"S2 contradicts S1; if Sam only gave Rob apples, he could not have also given them to Tom.",0.0,0.0,1,POS,1,f9,baseline,openai,gpt-4o,20260519_142234,,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave Rob oranges.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, it follows that he did not give him bananas.",0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,0,Sam only gave Bill grapes.,Sam also gave Rob grapes.,"S2 contradicts S1; if Sam only gave Bill grapes, he could not have also given them to Rob.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-4o,20260519_142234,,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave Rob grapes.,Sam also gave Rob bananas.,"S2 contradicts S1; if Sam only gave Rob grapes, he could not have also given him bananas.",0.0,0.0,2,POS,2,f9,baseline,openai,gpt-4o,20260519_142234,,,
