example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"if Sam only gave grapes to Ellen, then he gave no grapes to anyone else, including Tom.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"“only gave Ellen apples” implies he did not give Ellen any other fruit, including oranges.",0.0,0.0,2,NEG,2,f3,oracle,openai,gpt-5.1,20260519_144749,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"if Sam only gave grapes to Rob, he could not have also given grapes to Ellen.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"if Sam only gave apples to Rob, he could not have also given apples to Ellen.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"if Sam only gave apples to Ellen, then he gave no apples to anyone else, including Bill.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"if Sam only gave apples to Rob, then he gave no apples to anyone else, including Sue.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"if Sam only gave Rob oranges, he did not give Rob any other fruit, so he could not have given him apples.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_144749,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"if Sam only gave Rob apples, he did not give Rob any other fruit, so he could not have given him grapes.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_144749,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"if Sam only gave bananas to Rob, then he gave no bananas to anyone else, including Ellen.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"if Sam only gave apples to Mary, he could not have also given apples to Ellen.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144749,,,
