example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 says Sue is the only recipient of apples, so saying Rob also got apples contradicts S1.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5.1,20260519_144749,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"if Bill is the only one who got apples, then Mary did not get apples, so S2 follows from S1.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144749,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 says Mary is the only recipient of oranges, so saying Ellen also got oranges contradicts S1.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5.1,20260519_144749,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"if Ellen is the only one who got apples, then Tom did not get apples, so S2 follows from S1.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144749,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 restricts what Rob got in terms of bananas (and excludes others from getting bananas), but says nothing about whether Rob got oranges.",0.0,0.0,1,POS,2,f4,oracle,openai,gpt-5.1,20260519_144749,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,0,B,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"S1 specifies Bill as the only recipient of bananas, but does not state what other fruits Bill may or may not have received.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144749,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,0,B,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"S1 restricts giving of oranges to Ellen only, but does not address whether Ellen received grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144749,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"if Mary is the only one who got bananas, then Ellen did not get bananas, so S2 follows from S1.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144749,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"if Bill is the only one who got bananas, then Tom did not get bananas, so S2 follows from S1.",0.0,0.0,1,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144749,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,0,B,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,S1 only specifies that Sue is the sole recipient of oranges; it does not exclude Sue receiving other fruits such as grapes.,0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144749,,,
