example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,,,,"S1 says Sam only gave Tom apples, but S2 says Sam also gave Tom grapes, which directly contradicts that exclusivity.",,,2,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,,,,"S1 says Sam only gave Mary bananas, and S2 talks about Bill getting bananas, which is independent information not related to Mary.",,,2,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,,,,"S1 says Sam only gave Mary apples, and S2 says Sam also gave Mary bananas, which contradicts the exclusivity implied in S1.",,,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,,,,"S1 says Sam only gave Sue apples, and S2 says Sam didn’t give Rob apples, which is consistent since Sue is the only one receiving apples in S1.",,,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,1,B,,,,"S1 talks about Bill receiving bananas exclusively, while S2 mentions Bill also receiving grapes. Both statements are independent relative to the previous focus on Bill and bananas.",,,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,0,C,,,,"S1 says Sam only gave Rob grapes, but S2 says Sam didn’t give Rob apples. The exclusivity of grapes in S1 contradicts any notion about apples, making the statements inconsistent.",,,2,NEG,2,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,0,B,,,,"S1 says Sam only gave Sue grapes, and S2 says Sam also gave Tom grapes—there is no relation between Sue’s exclusive receipt and Tom’s receipt of grapes. The statements are independent.",,,1,POS,1,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,0,B,,,,"S1 focuses on Ellen receiving only grapes, and S2 states Sam didn’t give Rob grapes. These two statements are unrelated and independent of each other.",,,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,,,,"S1 says Sam only gave Mary grapes, which implies exclusivity, and S2 says Sam also gave Mary bananas, contradicting the exclusivity in S1.",,,1,POS,2,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,,,,"S1 says Sam only gave Sue apples, and S2 says Sam didn’t give Bill apples, which fits with the idea of exclusivity in S1.",,,1,NEG,1,f10,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZecbzm45afnaGWL7aY8VJdrHYFgP,,
