example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"S1 says Ellen is the only person Sam gave bananas to, so giving bananas to Rob contradicts it.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"S1 restricts what Sam gave Rob (only grapes), while S2 adds that Sam also gave Rob oranges; this is compatible if “only” is about grapes vs. other recipients, so they are not strictly entailed or contradicted.",0.0,0.0,1,POS,2,f8,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 says Tom is the only person Sam gave apples to, so giving apples to Bill contradicts it.",0.0,0.0,1,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 says the only thing Sam gave Mary was apples, so giving her bananas contradicts it.",0.0,0.0,2,POS,2,f8,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"S1 says Ellen is the only person Sam gave oranges to, so giving oranges to Sue contradicts it.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, then he did not give Rob apples, so S2 follows from S1.",0.0,0.0,2,NEG,2,f8,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"if Sam only gave Bill bananas, then he did not give Ellen bananas, so S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"S1 says Rob is the only person Sam gave bananas to, so giving bananas to Sue contradicts it.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"if Sam only gave Bill bananas, then he did not give Mary bananas, so S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"if Sam only gave Ellen grapes, then he did not give Rob grapes, so S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144203,,,
