example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"""only gave SUE apples"" implies no one else received apples from Sam, contradicting S2.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"if Bill is the only recipient, then Mary cannot be a recipient.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"""only gave MARY oranges"" implies that no one else received oranges, contradicting S2.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-4o,20260519_142232,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"if Ellen is the only recipient, then Tom cannot be a recipient.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-4o,20260519_142232,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,S1 specifies the exclusivity of bananas related to Rob and S2 introduces a different item.,0.0,0.0,1,POS,2,f4,oracle,openai,gpt-4o,20260519_142232,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"if Bill only received bananas, he could not have received grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-4o,20260519_142232,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"if Ellen only received oranges, she could not have received grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-4o,20260519_142232,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"if Mary is the only recipient, Ellen cannot be a recipient.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-4o,20260519_142232,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"if Bill is the only recipient, Tom cannot be a recipient.",0.0,0.0,1,NEG,1,f4,oracle,openai,gpt-4o,20260519_142232,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"if Sue only received oranges, she could not have received grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-4o,20260519_142232,,,
