example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,0,C,1,Sam only gave BILL grapes.,Sam also gave Bill apples.,"S1 states that the only thing Sam gave Bill was grapes, so saying he also gave Bill apples contradicts this.",0.0,0.0,1,POS,2,f12,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob bananas.,"S1 states that the only thing Sam gave Rob was apples, so saying he also gave Rob bananas contradicts this.",0.0,0.0,1,POS,2,f12,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"S1 states that the only thing Sam gave Rob was grapes, so saying he also gave Rob bananas contradicts this.",0.0,0.0,1,POS,2,f12,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,1,B,1,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,"S1 restricts Sam’s giving of oranges to Rob; it says nothing about giving (or not giving) oranges to Ellen, so S2 is not determined by S1.",0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,1,B,1,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,"S1 restricts Sam’s giving of apples to Sue; it does not state whether he gave apples to Rob, so S2 is not determined by S1.",0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,"S1 restricts Sam’s giving of apples to Tom; it does not state whether he gave apples to Bill, so S2 is not determined by S1.",0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,"S1 restricts Sam’s giving of bananas to Tom; it does not state whether he gave bananas to Sue, so S2 is not determined by S1.",0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,1,A,1,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,"if Sam only gave Sue apples, then he did not give her anything else, including oranges, so S2 follows from S1.",0.0,0.0,2,NEG,2,f12,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,"if Sam only gave Sue bananas, then he did not give her anything else, including oranges, so S2 follows from S1.",0.0,0.0,2,NEG,2,f12,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,"if Sam only gave Sue oranges, then he did not give her anything else, including bananas, so S2 follows from S1.",0.0,0.0,2,NEG,2,f12,oracle,openai,gpt-5.1,20260519_144203,,,
