example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,"S1 constrains what Sam gave Rob, but says nothing about what Sam did or didn’t give Sue.",0.0,0.0,1,NEG,1,f6,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,"S1 says grapes are the only thing Sam gave Sue, while S2 says Sam also gave her oranges.",0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"if Sam gave Sue only grapes, then he did not give her bananas.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,"S1 restricts what Sam gave Mary, but says nothing about what he gave Ellen.",0.0,0.0,2,POS,1,f6,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,"S1 says oranges are the only thing Sam gave Rob, while S2 says he also gave Rob bananas.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"if Sam gave Sue only bananas, then he did not give her grapes.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"if Sam gave Tom only grapes, then he did not give him apples.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"if Sam gave Tom only bananas, then he did not give him grapes.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,"S1 says apples are the only thing Sam gave Rob, while S2 says he also gave Rob grapes.",0.0,0.0,2,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,"S1 says grapes are the only thing Sam gave Ellen, while S2 says he also gave her oranges.",0.0,0.0,1,POS,2,f6,oracle,openai,gpt-5.1,20260519_144203,,,
