example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"""only gave Ellen GRAPES"" implies that grapes were the sole item given, contradicting S2's claim of also giving oranges.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 specifies only Ellen receiving apples, while S2 discusses Rob receiving them, which is unrelated to the exclusive claim in S1.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"if Sam only gave Mary oranges, it follows that he did not give her bananas.",0.0,0.0,1,NEG,2,f5,oracle,openai,gpt-4o,20260519_142232,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"S1 focuses on Mary regarding oranges, whereas S2 involves Tom, which does not contradict or confirm the action towards Mary.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-4o,20260519_142232,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 speaks only about Mary receiving oranges; S2 concerns Tom, which does not relate directly to S1.",0.0,0.0,2,NEG,1,f5,oracle,openai,gpt-4o,20260519_142232,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,giving Mary only grapes contradicts the claim of also giving her apples.,0.0,0.0,2,POS,2,f5,oracle,openai,gpt-4o,20260519_142232,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 pertains solely to Sue, meaning her exclusive receipt of apples has no touch upon the situation with Mary in S2.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-4o,20260519_142232,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,it contradicts the exclusive activity of giving Bill only oranges by additionally suggesting bananas were given.,0.0,0.0,2,POS,2,f5,oracle,openai,gpt-4o,20260519_142232,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"""only gave Ellen BANANAS"" denotes exclusivity to bananas, making an additional gift of grapes contradictory.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-4o,20260519_142232,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,only giving him bananas supports the statement that he wasn't given oranges.,0.0,0.0,2,NEG,2,f5,oracle,openai,gpt-4o,20260519_142232,,,
