example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave SUE apples.,Sam also gave Rob apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Rob apples.,"S1 states Sue is the only recipient of apples from Sam, which rules out Sam giving apples to Rob; S2 says Sam did give Rob apples, directly contradicting S1.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave Bill APPLES.,Sam didn't give Mary apples.,"if Bill is the only person Sam gave apples to, then Sam did not give apples to anyone else, including Mary.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave MARY oranges.,Sam also gave Ellen oranges.,"S1 states Mary is the only recipient of oranges; Sam giving oranges to Ellen would violate this, so S2 contradicts S1.",0.0,0.0,1,POS,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Tom apples.,"if Ellen is the only person Sam gave apples to, then he necessarily did not give apples to Tom.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave ROB bananas.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB bananas.,Sam also gave Rob oranges.,"S1 restricts who received bananas (only Rob), but says nothing about what other fruits Rob might receive; giving Rob oranges is compatible and not entailed.",0.0,0.0,1,POS,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave Bill BANANAS.,Sam didn't give Bill grapes.,"if the only thing Sam gave Bill was bananas, then he did not give Bill anything else, including grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave Ellen ORANGES.,Sam didn't give Ellen grapes.,"if the only thing Sam gave Ellen was oranges, then he did not give Ellen any other items, including grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Ellen bananas.,"S1 restricts who received bananas (Mary only) but does not explicitly mention Ellen; the fact that Ellen did not receive bananas is logically implied, but it’s about Ellen, a different recipient, and is not directly stated, so under this task setup it is treated as independent rather than explicitly entailed.",0.0,0.0,2,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave BILL bananas.,Sam didn't give Tom bananas.,"if Bill is the only person Sam gave bananas to, then Sam did not give bananas to anyone else, including Tom.",0.0,0.0,1,NEG,1,f4,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue grapes.,"if the only thing Sam gave Sue was oranges, then he did not give Sue any other items, including grapes.",0.0,0.0,2,NEG,2,f4,oracle,openai,gpt-5.1,20260519_144203,,,
