example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave BILL grapes.,Sam also gave Sue grapes.,C,1,C,1,Sam only gave BILL grapes.,Sam also gave Sue grapes.,"""only gave BILL grapes"" means Bill is the sole recipient of grapes from Sam; saying Sam also gave Sue grapes contradicts that.",0.0,0.0,1,POS,1,f1,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave SUE oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave SUE oranges.,Sam also gave Rob oranges.,"""only gave SUE oranges"" means Sue is the sole recipient of oranges; saying Sam also gave Rob oranges contradicts that.",0.0,0.0,1,POS,1,f1,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Ellen grapes.,"if Sue is the only person Sam gave grapes to, then Sam indeed did not give grapes to Ellen.",0.0,0.0,1,NEG,1,f1,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave TOM apples.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM apples.,Sam didn't give Tom grapes.,S1 says the only thing Sam gave Tom was apples; that implies Sam did not give Tom grapes.,0.0,0.0,1,NEG,2,f1,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob apples.,"""only gave Rob ORANGES"" excludes giving Rob anything other than oranges; giving Rob apples contradicts that.",0.0,0.0,2,POS,2,f1,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Tom grapes.,S1 states Sue is the sole recipient of grapes; so Tom did not receive grapes.,0.0,0.0,1,NEG,1,f1,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Mary bananas.,"S1 says Ellen is the only recipient of bananas; S2 says Mary also received bananas, which contradicts that.",0.0,0.0,2,POS,1,f1,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave ROB bananas.,Sam didn't give Rob oranges.,"if Rob only got bananas, then he did not get oranges.",0.0,0.0,1,NEG,2,f1,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary BANANAS.,Sam also gave Mary apples.,"S1 restricts Sam’s gifts to Mary to bananas only; S2 says he also gave her apples, which conflicts.",0.0,0.0,2,POS,2,f1,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,B,0,A,1,Sam only gave Sue ORANGES.,Sam didn't give Rob oranges.,"if Sue is the only person who got oranges, then Rob did not get oranges.",0.0,0.0,2,NEG,1,f1,oracle,openai,gpt-5.1,20260519_144203,,,
