example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave Tom apples.,Sam also gave Tom grapes.,"S1 specifies that Sam gave only apples to Tom, which contradicts S2 where it states Sam also gave grapes to Tom.",0.0,0.0,2,POS,2,f10,baseline,openai,gpt-4o,20260519_142234,,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,0,Sam only gave Mary bananas.,Sam didn't give Bill bananas.,"if Sam only gave bananas to Mary, it means he did not give bananas to anyone else, including Bill.",0.0,0.0,2,NEG,1,f10,baseline,openai,gpt-4o,20260519_142234,,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave Mary apples.,Sam also gave Mary bananas.,"S1 specifies that Sam only gave apples to Mary, which contradicts S2 where it states Sam also gave bananas to Mary.",0.0,0.0,1,POS,2,f10,baseline,openai,gpt-4o,20260519_142234,,,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave Sue apples.,Sam didn't give Rob apples.,"if Sam only gave apples to Sue, then he did not give apples to anyone else, including Rob.",0.0,0.0,1,NEG,1,f10,baseline,openai,gpt-4o,20260519_142234,,,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,0,Sam only gave Bill bananas.,Sam also gave Bill grapes.,"S1 specifies that Sam only gave bananas to Bill, which contradicts S2 where it states Sam also gave grapes to Bill.",0.0,0.0,1,POS,2,f10,baseline,openai,gpt-4o,20260519_142234,,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,0,Sam only gave Rob grapes.,Sam didn't give Rob apples.,"if Sam only gave grapes to Rob, then he did not give apples to Rob.",0.0,0.0,2,NEG,2,f10,baseline,openai,gpt-4o,20260519_142234,,,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,0,Sam only gave Sue grapes.,Sam also gave Tom grapes.,"S1 specifies that Sam only gave grapes to Sue, which contradicts S2 where it states Sam also gave grapes to Tom.",0.0,0.0,1,POS,1,f10,baseline,openai,gpt-4o,20260519_142234,,,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,0,Sam only gave Ellen grapes.,Sam didn't give Rob grapes.,"if Sam only gave grapes to Ellen, it means he did not give grapes to anyone else, including Rob.",0.0,0.0,1,NEG,1,f10,baseline,openai,gpt-4o,20260519_142234,,,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,0,Sam only gave Mary grapes.,Sam also gave Mary bananas.,"S1 specifies that Sam only gave grapes to Mary, which contradicts S2 where it states Sam also gave bananas to Mary.",0.0,0.0,1,POS,2,f10,baseline,openai,gpt-4o,20260519_142234,,,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,0,Sam only gave Sue apples.,Sam didn't give Bill apples.,"if Sam only gave apples to Sue, then he did not give apples to anyone else, including Bill.",0.0,0.0,1,NEG,1,f10,baseline,openai,gpt-4o,20260519_142234,,,
