example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,0,B,1,Sam only gave ROB apples.,Sam didn't give Sue apples.,the statement about Sue is independent of the statement about Rob.,0.0,0.0,1,NEG,1,f6,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave SUE grapes.,Sam also gave Sue oranges.,the statement contradicts the original claim that Sue only received grapes.,0.0,0.0,1,POS,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,1,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,"if Sue only received grapes, it directly implies she didn't receive bananas.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,1,B,1,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,the statement about Ellen is independent of the statement about Mary.,0.0,0.0,2,POS,1,f6,oracle,openai,gpt-4o,20260519_142232,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,the statement contradicts the original claim that Rob only received oranges.,0.0,0.0,2,POS,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,"if Sue only received bananas, it directly implies she didn't receive grapes.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,1,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,"if Tom only received grapes, it directly implies he didn't receive apples.",0.0,0.0,2,NEG,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,1,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,"if Tom only received bananas, it directly implies he didn't receive grapes.",0.0,0.0,1,NEG,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,1,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,the statement contradicts the original claim that Rob only received apples.,0.0,0.0,2,POS,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,1,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,the statement contradicts the original claim that Ellen only received grapes.,0.0,0.0,1,POS,2,f6,oracle,openai,gpt-4o,20260519_142232,,,
