example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S1 says grapes are the only thing Sam gave Ellen, so it rules out him also giving her oranges.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144749,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"“only” restricts the recipient Ellen, not others; S1 is silent about what Sam gave Rob.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144749,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"if Sam only gave Mary oranges, then he necessarily did not give her bananas.",0.0,0.0,1,NEG,2,f5,oracle,openai,gpt-5.1,20260519_144749,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"“only” restricts what Mary got, not what Tom got; S1 doesn’t address gifts to Tom.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144749,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 only restricts what Mary received; it says nothing about Tom, so S2 is not determined.",0.0,0.0,2,NEG,1,f5,oracle,openai,gpt-5.1,20260519_144749,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 says grapes are the only thing Sam gave Mary, which excludes also giving her apples.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144749,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"“only” restricts the recipient Sue, not Mary; S1 is compatible with also giving Mary apples.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144749,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"S1 says oranges are the only thing Sam gave Bill, so he could not also have given him bananas.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144749,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 says bananas are the only thing Sam gave Ellen, which rules out also giving her grapes.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144749,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"if Sam only gave Tom bananas, then he necessarily did not give him oranges.",0.0,0.0,2,NEG,2,f5,oracle,openai,gpt-5.1,20260519_144749,,,
