example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB apples.,Sam didn't give Sue apples.,A,1,A,0,Sam only gave Rob apples.,Sam didn't give Sue apples.,"“only gave Rob apples” means apples were given to Rob and to no one else, so Sue did not get apples.",0.0,0.0,1,NEG,1,f6,baseline,openai,gpt-5,20260519_151419,,,
1,0,Sam only gave SUE grapes.,Sam also gave Sue oranges.,B,0,C,0,Sam only gave Sue grapes.,Sam also gave Sue oranges.,“only gave Sue grapes” means Sue received grapes and nothing else; saying he also gave Sue oranges contradicts this.,0.0,0.0,1,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
2,0,Sam only gave SUE grapes.,Sam didn't give Sue bananas.,B,0,A,0,Sam only gave Sue grapes.,Sam didn't give Sue bananas.,"“only gave Sue grapes” entails Sue did not receive any other items, including bananas.",0.0,0.0,1,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
3,0,Sam only gave Mary GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Mary grapes.,Sam also gave Ellen grapes.,“only gave Mary grapes” means no one else received grapes; giving Ellen grapes contradicts this.,0.0,0.0,2,POS,1,f6,baseline,openai,gpt-5,20260519_151419,,,
4,0,Sam only gave Rob ORANGES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave Rob oranges.,Sam also gave Rob bananas.,“only gave Rob oranges” means Rob received oranges and nothing else; giving Rob bananas contradicts this.,0.0,0.0,2,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
5,0,Sam only gave Sue BANANAS.,Sam didn't give Sue grapes.,A,1,A,0,Sam only gave Sue bananas.,Sam didn't give Sue grapes.,"“only gave Sue bananas” entails Sue received no other items, so not grapes.",0.0,0.0,2,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
6,0,Sam only gave Tom GRAPES.,Sam didn't give Tom apples.,A,1,A,0,Sam only gave Tom grapes.,Sam didn't give Tom apples.,"“only gave Tom grapes” entails Tom received no other items, so not apples.",0.0,0.0,2,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
7,0,Sam only gave TOM bananas.,Sam didn't give Tom grapes.,B,0,A,0,Sam only gave Tom bananas.,Sam didn't give Tom grapes.,"“only gave Tom bananas” entails Tom received no other items, so not grapes.",0.0,0.0,1,NEG,2,f6,baseline,openai,gpt-5,20260519_151419,,,
8,0,Sam only gave Rob APPLES.,Sam also gave Rob grapes.,C,1,C,0,Sam only gave Rob apples.,Sam also gave Rob grapes.,“only gave Rob apples” means Rob received apples and nothing else; giving Rob grapes contradicts this.,0.0,0.0,2,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
9,0,Sam only gave ELLEN grapes.,Sam also gave Ellen oranges.,B,0,C,0,Sam only gave Ellen grapes.,Sam also gave Ellen oranges.,“only gave Ellen grapes” means Ellen received grapes and nothing else; giving Ellen oranges contradicts this.,0.0,0.0,1,POS,2,f6,baseline,openai,gpt-5,20260519_151419,,,
