example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,"S1 says the only recipient of bananas from Sam is Rob, so it follows that Tom did not get bananas from Sam.",0.0,0.0,1,NEG,1,f2,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,"S1 restricts what Sam gave Tom to grapes but says nothing about whether Sam also gave Tom oranges; “only gave Tom grapes” is compatible with him also giving Tom oranges, so S2 is not entailed.",0.0,0.0,1,NEG,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,1,Sam only gave SUE oranges.,Sam also gave Sue apples.,"S1 says Sue received only oranges from Sam and nothing else, which rules out her also receiving apples; S2 contradicts this.",0.0,0.0,1,POS,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,"S1 says the only recipient of bananas from Sam is Sue, so it follows that Rob did not get bananas from Sam.",0.0,0.0,1,NEG,1,f2,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,1,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,"S1 says the only thing Sam gave Tom was oranges, so it follows that Tom did not get bananas from Sam.",0.0,0.0,2,NEG,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,A,1,Sam only gave SUE apples.,Sam didn't give Sue oranges.,"S1 says the only thing Sam gave Sue was apples, so it follows that she did not get oranges from Sam.",0.0,0.0,1,NEG,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,1,A,1,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,"S1 says the only thing Sam gave Sue was grapes, so it follows that she did not get apples from Sam.",0.0,0.0,2,NEG,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,C,1,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,"S1 says Ellen received only oranges from Sam and nothing else, which rules out her also receiving bananas; S2 contradicts this.",0.0,0.0,1,POS,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,A,1,Sam only gave MARY grapes.,Sam didn't give Mary apples.,"S1 says the only thing Sam gave Mary was grapes, so it follows that she did not get apples from Sam.",0.0,0.0,1,NEG,2,f2,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,0,B,1,Sam only gave BILL oranges.,Sam also gave Mary oranges.,"S1 restricts Sam’s orange-giving to Bill but says nothing about what Sam gave Mary; S2 could be true or false independently, so it is not entailed or contradicted.",0.0,0.0,1,POS,1,f2,oracle,openai,gpt-5.1,20260519_144203,,,
