example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Ellen bananas.,Sam also gave Ellen grapes.,"S1 says the only thing Sam gave Ellen was bananas, so S2’s claim that he also gave her grapes contradicts this.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, then he necessarily did not give her oranges.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,0,Sam only gave Tom bananas.,Sam also gave Tom apples.,"S1 says bananas are the only thing Sam gave Tom, so he could not also have given Tom apples.",0.0,0.0,1,POS,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,0,Sam only gave Mary apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, then he did not give her any grapes.",0.0,0.0,1,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,0,Sam only gave Mary oranges.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, then he did not give her apples.",0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Mary apples.,"S1 restricts what Sam gave Rob, not what he gave Mary; S2 concerns Mary and is neither entailed nor contradicted by S1.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,0,Sam only gave Rob apples.,Sam also gave Tom apples.,"S1 restricts what Sam gave Rob, not what he gave Tom; S2 concerns Tom and is independent of S1.",0.0,0.0,1,POS,1,f9,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,0,Sam only gave Rob oranges.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, then he did not give Rob bananas.",0.0,0.0,2,NEG,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave Bill grapes.,Sam also gave Rob grapes.,"S1 only specifies what Sam gave Bill, and says nothing about what he gave Rob.",0.0,0.0,2,POS,1,f9,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,0,Sam only gave Rob grapes.,Sam also gave Rob bananas.,"S1 says grapes are the only thing Sam gave Rob, so S2’s claim that he also gave bananas contradicts this.",0.0,0.0,2,POS,2,f9,baseline,openai,gpt-5.1,20260519_144204,,,
