example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,"""only gave Ellen grapes"" entails that no one besides Ellen got grapes, so Tom did not get grapes.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,"""only gave Ellen apples"" implies Ellen received apples and no other things from Sam, so she did not receive oranges.",0.0,0.0,2,NEG,2,f3,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"""only gave Rob grapes"" means Rob is the sole recipient of grapes; saying Sam also gave Ellen grapes contradicts this.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,"""only gave Rob apples"" makes Rob the sole recipient of apples; saying Sam also gave Ellen apples contradicts this.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"""only gave Ellen apples"" entails that Ellen is the only recipient of apples, so Bill did not get apples.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"""only gave Rob apples"" entails that Rob is the only recipient of apples, so Sue did not get apples.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"""only gave Rob oranges"" restricts what Rob got (only oranges), but says nothing about whether Rob got other kinds of things like apples; it does not entail or contradict that he also got apples.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"""only gave Rob apples"" restricts what Rob got (only apples) but not who got what; it does not by itself entail or contradict that he also got grapes (the statement is about recipient, not object set).",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,"""only gave Rob bananas"" entails Rob is the sole recipient of bananas, so Ellen did not get bananas.",0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"""only gave Mary apples"" entails Mary is the only recipient of apples; saying Sam also gave Ellen apples contradicts this.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_144203,,,
