example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave Ellen BANANAS.,Sam also gave Rob bananas.,"S1 states that the only person Sam gave bananas to was Ellen, so it is contradicted by S2 saying Sam also gave bananas to Rob.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
1,0,Sam only gave ROB grapes.,Sam also gave Rob oranges.,B,1,B,1,Sam only gave ROB grapes.,Sam also gave Rob oranges.,"S1 restricts what Sam gave Rob (only grapes), while S2 talks about Sam giving Rob oranges, which would contradict S1 if both refer to all gifts; but without explicit scope over other items, the relation is not strictly entailed or contradicted in the logical sense, so they are treated as independent here.",0.0,0.0,1,POS,2,f8,oracle,openai,gpt-5.1,20260519_144749,,,
2,0,Sam only gave TOM apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave TOM apples.,Sam also gave Bill apples.,"S1 states Tom is the only person Sam gave apples to, so S2 saying Sam also gave apples to Bill contradicts this.",0.0,0.0,1,POS,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
3,0,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,C,1,C,1,Sam only gave Mary APPLES.,Sam also gave Mary bananas.,"S1 says the only thing Sam gave Mary was apples, so S2 claiming he also gave her bananas contradicts this.",0.0,0.0,2,POS,2,f8,oracle,openai,gpt-5.1,20260519_144749,,,
4,0,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,B,0,C,1,Sam only gave Ellen ORANGES.,Sam also gave Sue oranges.,"S1 restricts the recipient of oranges to Ellen only, so S2 stating that Sue also received oranges from Sam contradicts S1.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
5,0,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob apples.,"if Sam only gave Rob oranges, then he did not give Rob apples; S2 is entailed by S1.",0.0,0.0,2,NEG,2,f8,oracle,openai,gpt-5.1,20260519_144749,,,
6,0,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Ellen bananas.,"if Sam only gave bananas to Bill, then he did not give bananas to Ellen; S2 is entailed by S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
7,0,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,B,0,C,1,Sam only gave Rob BANANAS.,Sam also gave Sue bananas.,"S1 says Rob is the only person who got bananas from Sam, so S2 claiming Sue also got bananas contradicts S1.",0.0,0.0,2,POS,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
8,0,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave Bill BANANAS.,Sam didn't give Mary bananas.,"if bananas were given only to Bill, then Mary did not receive bananas; S2 follows from S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,1,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,"if Ellen is the only person Sam gave grapes to, then Rob did not get grapes; S2 is entailed by S1.",0.0,0.0,2,NEG,1,f8,oracle,openai,gpt-5.1,20260519_144749,,,
