example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,"S1 says Ellen received only bananas from Sam, so S2’s claim that Sam also gave her grapes contradicts this.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary oranges.,"if Sam only gave Mary apples, then he did not give her oranges, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,1,Sam only gave TOM bananas.,Sam also gave Tom apples.,"S1 says Tom received only bananas from Sam, so S2’s claim that Sam also gave him apples contradicts this.",0.0,0.0,1,POS,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,1,Sam only gave MARY apples.,Sam didn't give Mary grapes.,"if Sam only gave Mary apples, then he did not give her grapes, so S2 is entailed by S1.",0.0,0.0,1,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,1,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,"if Sam only gave Mary oranges, then he did not give her apples, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Mary apples.,"S1 restricts what Sam gave Rob, but says nothing about what he gave Mary; S2 introduces new information about Mary that is neither entailed nor contradicted.",0.0,0.0,2,POS,1,f9,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,0,B,1,Sam only gave ROB apples.,Sam also gave Tom apples.,"S1 restricts what Sam gave Rob, but says nothing about what he gave Tom; S2 introduces independent information about Tom.",0.0,0.0,1,POS,1,f9,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,1,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,"if Sam only gave Rob oranges, then he did not give him bananas, so S2 is entailed by S1.",0.0,0.0,2,NEG,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,"S1 restricts what Sam gave Bill, but says nothing about what he gave Rob; S2 adds independent information about Rob.",0.0,0.0,2,POS,1,f9,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,1,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,"S1 says Rob received only grapes from Sam, so S2’s claim that Sam also gave him bananas contradicts this.",0.0,0.0,2,POS,2,f9,oracle,openai,gpt-5.1,20260519_144203,,,
