example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,the focus on “ELLEN” means: Sam gave grapes to Ellen and did not give grapes to anyone else. Therefore he did not give grapes to Tom; S2 is entailed.,0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,1,A,1,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,the focus on “APPLES” means: Sam gave apples (and nothing else) to Ellen. So he did not give her oranges; S2 is entailed.,0.0,0.0,2,NEG,2,f3,oracle,openai,gpt-5.1,20260519_145258,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,1,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,"the focus on “GRAPES” means: Sam gave grapes (and nothing else) to Rob, but it does not restrict who else might receive grapes. Thus S1 allows that Ellen could also get grapes. S2 says he did give Ellen grapes, which is compatible, so the correct label is not contradiction but independence. However, per the required “only”-focus logic, S1 does **not** rule out giving grapes to others, so S2 is not entailed; they are independent. (So the classification should be B, not A.)",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,the focus on “APPLES” means: Sam gave apples (and nothing else) to Rob. It does not say he didn’t give apples to others. So S1 neither entails nor contradicts that he also gave Ellen apples; S2 is independent.,0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,"the focus on “APPLES” means: Ellen received only apples from Sam, but this doesn’t say who else might receive apples. S1 does not entail or contradict that Bill got apples; S2 is independent.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,1,B,1,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,"the focus on “APPLES” means: Rob received only apples from Sam, with no information about others. S1 neither entails nor contradicts whether Sue got apples; S2 is independent.",0.0,0.0,2,NEG,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,0,C,1,Sam only gave ROB oranges.,Sam also gave Rob apples.,"the focus on “ROB” means: Rob is the only recipient of oranges, but that does not limit what else Rob might receive. So S1 allows that Rob could also get apples. S2 states that he did; that’s compatible, so they are not contradictory; they’re independent. (So the correct label should be B, not A.)",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_145258,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,1,Sam only gave ROB apples.,Sam also gave Rob grapes.,"the focus on “ROB” means: Rob is the only one who got apples, but it does not restrict other things Rob might get. So S1 is compatible with Rob also getting grapes; S2 is independent.",0.0,0.0,1,POS,2,f3,oracle,openai,gpt-5.1,20260519_145258,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,1,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,the focus on “ROB” means: Rob is the only person Sam gave bananas to. Therefore Sam did not give bananas to Ellen; S2 is entailed.,0.0,0.0,1,NEG,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,1,B,1,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,"the focus on “APPLES” means: Mary got only apples from Sam, with no claim about who else might get apples. So S1 neither entails nor contradicts that Ellen also received apples; S2 is independent.",0.0,0.0,2,POS,1,f3,oracle,openai,gpt-5.1,20260519_145258,,,
