example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,"with focus on APPLES, S1 means apples are the only thing Sam gave Tom; S2 says he also gave Tom grapes, contradicting this.",0.0,0.0,2,POS,2,f10,oracle,openai,gpt-5.1,20260519_145258,,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,"with focus on BANANAS, S1 means bananas are the only thing Sam gave Mary; it says nothing about what he did or didn’t give Bill, so S2 is independent.",0.0,0.0,2,NEG,1,f10,oracle,openai,gpt-5.1,20260519_145258,,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"with focus on MARY, S1 means Mary is the only person Sam gave apples to; it doesn’t restrict what else Mary got, so S2’s claim that she also got bananas is compatible. Thus S2 is not contradicted but actually independent; however, since S2 asserts an additional gift, it is not entailed either.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-5.1,20260519_145258,,,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,"with focus on SUE, S1 means Sue is the only person Sam gave apples to; this entails that he did not give Rob apples, so S2 is entailed.",0.0,0.0,1,NEG,1,f10,oracle,openai,gpt-5.1,20260519_145258,,,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"with focus on BILL, S1 means Bill is the only person Sam gave bananas to; it does not restrict what else Bill might receive, so S2 is compatible but not entailed, hence independent.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-5.1,20260519_145258,,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,"with focus on GRAPES, S1 means grapes are the only thing Sam gave Rob; this entails he did not give Rob apples, so S2 is entailed.",0.0,0.0,2,NEG,2,f10,oracle,openai,gpt-5.1,20260519_145258,,,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"with focus on SUE, S1 means Sue is the only person Sam gave grapes to; S2 says he also gave Tom grapes, directly contradicting this.",0.0,0.0,1,POS,1,f10,oracle,openai,gpt-5.1,20260519_145258,,,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"with focus on ELLEN, S1 means Ellen is the only person Sam gave grapes to; this entails he did not give Rob grapes, so S2 is entailed.",0.0,0.0,1,NEG,1,f10,oracle,openai,gpt-5.1,20260519_145258,,,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"with focus on MARY, S1 means Mary is the only person Sam gave grapes to; it does not limit what else she got, so S2 is compatible but not entailed, hence independent.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-5.1,20260519_145258,,,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"with focus on SUE, S1 means Sue is the only person Sam gave apples to; this entails that he did not give Bill apples, so S2 is entailed.",0.0,0.0,1,NEG,1,f10,oracle,openai,gpt-5.1,20260519_145258,,,
