example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,0,C,1,Sam only gave BILL grapes.,Sam also gave Bill apples.,"""only"" implies exclusivity, meaning Bill received only grapes and not any other fruit like apples.",0.0,0.0,1,POS,2,f12,oracle,openai,gpt-4o,20260519_142232,,,
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave ROB apples.,Sam also gave Rob bananas.,"""only"" implies exclusivity, indicating Rob received only apples and no other fruit such as bananas.",0.0,0.0,1,POS,2,f12,oracle,openai,gpt-4o,20260519_142232,,,
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,0,C,1,Sam only gave ROB grapes.,Sam also gave Rob bananas.,"the use of ""only"" suggests Rob received just grapes and no other items, contradicting the claim of receiving bananas.",0.0,0.0,1,POS,2,f12,oracle,openai,gpt-4o,20260519_142232,,,
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,1,B,1,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,the statement about Ellen does not follow from the given information about Rob and is independent.,0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-4o,20260519_142232,,,
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,1,B,1,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,the statement about Rob is independent of the information provided about Sue.,0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-4o,20260519_142232,,,
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,1,B,1,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,the information concerning Bill is independent of the statement about Tom.,0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-4o,20260519_142232,,,
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,1,B,1,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,the information about Sue is independent from the statement about Tom.,0.0,0.0,2,NEG,1,f12,oracle,openai,gpt-4o,20260519_142232,,,
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,1,A,1,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,"if Sam only gave Sue apples, then it logically follows that Sue did not receive oranges from Sam.",0.0,0.0,2,NEG,2,f12,oracle,openai,gpt-4o,20260519_142232,,,
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,1,A,1,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,the statement that Sue only received bananas implies she did not receive other fruits like oranges.,0.0,0.0,2,NEG,2,f12,oracle,openai,gpt-4o,20260519_142232,,,
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,1,A,1,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,"if Sue only received oranges, then it follows that she did not receive bananas.",0.0,0.0,2,NEG,2,f12,oracle,openai,gpt-4o,20260519_142232,,,
