example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ELLEN grapes.,Sam didn't give Tom grapes.,A,1,A,0,Sam only gave Ellen grapes.,Sam didn't give Tom grapes.,"""only gave Ellen grapes"" means Ellen was the sole recipient of grapes, so Sam did not give grapes to Tom or anyone else.",0.0,0.0,1,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
1,0,Sam only gave Ellen APPLES.,Sam didn't give Ellen oranges.,A,0,B,0,Sam only gave Ellen apples.,Sam didn't give Ellen oranges.,"S1 restricts who got apples, not what fruits Ellen received; Ellen might still have gotten oranges from Sam, so S2 is not entailed or contradicted.",0.0,0.0,2,NEG,2,f3,baseline,openai,gpt-5.1,20260519_144204,,,
2,0,Sam only gave Rob GRAPES.,Sam also gave Ellen grapes.,B,0,C,0,Sam only gave Rob grapes.,Sam also gave Ellen grapes.,"""only gave Rob grapes"" entails that no one but Rob got grapes, so saying Sam also gave Ellen grapes contradicts S1.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
3,0,Sam only gave Rob APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave Rob apples.,Sam also gave Ellen apples.,"""only gave Rob apples"" entails that no one but Rob got apples, so saying Sam also gave Ellen apples contradicts S1.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
4,0,Sam only gave Ellen APPLES.,Sam didn't give Bill apples.,B,0,A,0,Sam only gave Ellen apples.,Sam didn't give Bill apples.,"if Sam only gave apples to Ellen, then he necessarily did not give apples to Bill.",0.0,0.0,2,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
5,0,Sam only gave Rob APPLES.,Sam didn't give Sue apples.,B,0,A,0,Sam only gave Rob apples.,Sam didn't give Sue apples.,"if Sam only gave apples to Rob, then he necessarily did not give apples to Sue.",0.0,0.0,2,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
6,0,Sam only gave ROB oranges.,Sam also gave Rob apples.,B,1,B,0,Sam only gave Rob oranges.,Sam also gave Rob apples.,"S1 restricts what Rob got to oranges, not what else Sam might have given generally; S2 introduces apples, which are not ruled out by S1.",0.0,0.0,1,POS,2,f3,baseline,openai,gpt-5.1,20260519_144204,,,
7,0,Sam only gave ROB apples.,Sam also gave Rob grapes.,B,1,B,0,Sam only gave Rob apples.,Sam also gave Rob grapes.,"S1 says Rob was the only recipient of apples, not that apples were the only fruit he received; S2 adds grapes, which is compatible.",0.0,0.0,1,POS,2,f3,baseline,openai,gpt-5.1,20260519_144204,,,
8,0,Sam only gave ROB bananas.,Sam didn't give Ellen bananas.,A,1,A,0,Sam only gave Rob bananas.,Sam didn't give Ellen bananas.,"if Sam only gave bananas to Rob, then he necessarily did not give bananas to Ellen.",0.0,0.0,1,NEG,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
9,0,Sam only gave Mary APPLES.,Sam also gave Ellen apples.,B,0,C,0,Sam only gave Mary apples.,Sam also gave Ellen apples.,"""only gave Mary apples"" entails that no one but Mary got apples, so giving Ellen apples contradicts S1.",0.0,0.0,2,POS,1,f3,baseline,openai,gpt-5.1,20260519_144204,,,
