example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,"S1 says Rob is the only recipient of oranges, so Sam gave no oranges to Tom.",0.0,0.0,1,NEG,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,A,1,A,1,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,"S1 says Sue is the only recipient of grapes, so Sam gave no grapes to Bill.",0.0,0.0,1,NEG,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,A,1,A,1,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,"S1 says Sue is the only recipient of oranges, so Sam gave no oranges to Mary.",0.0,0.0,1,NEG,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,B,1,B,1,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,"S1 restricts bananas to Ellen but says nothing about who got grapes, so it doesn’t determine whether Ellen got grapes.",0.0,0.0,1,NEG,2,f11,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,B,1,B,1,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,"S1 restricts bananas to Ellen but doesn’t mention oranges, so it doesn’t determine whether Ellen got oranges.",0.0,0.0,1,NEG,2,f11,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,B,1,B,1,Sam only gave ROB grapes.,Sam didn't give Rob apples.,"S1 restricts grapes to Rob but doesn’t mention apples, so it doesn’t determine whether Rob got apples.",0.0,0.0,1,NEG,2,f11,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave BILL apples.,Sam also gave Ellen apples.,C,1,C,1,Sam only gave BILL apples.,Sam also gave Ellen apples.,"S1 says Bill is the only recipient of apples, which rules out Sam giving apples to Ellen.",0.0,0.0,1,POS,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave ELLEN apples.,Sam also gave Sue apples.,C,1,C,1,Sam only gave ELLEN apples.,Sam also gave Sue apples.,"S1 says Ellen is the only recipient of apples, which rules out Sam giving apples to Sue.",0.0,0.0,1,POS,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,C,1,C,1,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,"S1 says Ellen is the only recipient of oranges, which rules out Sam giving oranges to Rob.",0.0,0.0,1,POS,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave SUE apples.,Sam also gave Bill apples.,C,1,C,1,Sam only gave SUE apples.,Sam also gave Bill apples.,"S1 says Sue is the only recipient of apples, which rules out Sam giving apples to Bill.",0.0,0.0,1,POS,1,f11,oracle,openai,gpt-5.1,20260519_144203,,,
