example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave ROB bananas.,Sam didn't give Tom bananas.,A,0,B,,,,"in S1, the prosodic focus is on ""Rob,"" indicating Sam gave bananas only to Rob (not Tom or Sue). In S2, the focus is on ""Tom,"" indicating Sam gave grapes only to Tom. The sentences talk about different people and fruit, making them independent.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
1,0,Sam only gave TOM grapes.,Sam didn't give Tom oranges.,B,1,B,,,,"in S1, the prosodic focus is on ""Tom,"" indicating Sam gave grapes only to Tom. In S2, the focus is on ""Sue,"" indicating Sam gave oranges only to Sue. These two statements are about different individuals and different fruits, so they are independent.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
2,0,Sam only gave SUE oranges.,Sam also gave Sue apples.,B,0,C,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue oranges (and nothing else). In S2, it says Sam also gave Sue apples. These two statements contradict each other.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
3,0,Sam only gave SUE bananas.,Sam didn't give Rob bananas.,A,1,A,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue apples. In S2, it says Sam didn’t give Sue oranges. If Sam only gave Sue apples, then it follows that Sue didn’t get oranges, so S2 is entailed by S1.",,,1,NEG,1,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
4,0,Sam only gave Tom ORANGES.,Sam didn't give Tom bananas.,A,1,A,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue bananas. In S2, it says Sam didn’t give Rob bananas. Since “only Sue” got bananas, that excludes Rob, so S2 is entailed by S1.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
5,0,Sam only gave SUE apples.,Sam didn't give Sue oranges.,B,0,C,,,,"in S1, the focus is on ""Tom,"" indicating Sam only gave Tom oranges. In S2, it says Sam didn’t give Tom bananas. If Tom only got oranges, it necessarily follows that Tom didn’t get bananas, so S2 is entailed by S1.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
6,0,Sam only gave Sue GRAPES.,Sam didn't give Sue apples.,A,0,C,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue apples. In S2, it says Sam didn’t give Sue oranges. If Sue only received apples, then she didn’t get oranges. The two statements are aligned, so S2 is entailed by S1.",,,2,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
7,0,Sam only gave ELLEN oranges.,Sam also gave Ellen bananas.,B,0,A,,,,"in S1, the focus is on ""Sue,"" indicating Sam only gave Sue grapes. In S2, it says Sam didn’t give Sue apples. If Sue only received grapes, then she didn't get apples, meaning S2 is entailed by S1.",,,1,POS,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
8,0,Sam only gave MARY grapes.,Sam didn't give Mary apples.,B,0,C,,,,"in S1, the focus is on ""Ellen,"" indicating Sam only gave Ellen oranges. Yet in S2, it says Sam also gave Ellen bananas. These statements contradict each other since “only” means nothing else.",,,1,NEG,2,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
9,0,Sam only gave BILL oranges.,Sam also gave Mary oranges.,C,1,C,,,,"in S1, the focus is on ""Mary,"" indicating Sam only gave Mary grapes. In S2, it says Sam also gave Mary oranges. These statements contradict each other because ""only"" restricts the gift to grapes alone for Mary.",,,1,POS,1,f2,audio,openai,gpt-4o-audio-preview,20260428_152454,chatcmpl-DZebNBzBTaZJRCCCrB5rlqF8QWKzF,,
