example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,1,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,"S1 says apples are the only thing Sam gave Tom, so S2’s claim that he also gave Tom grapes contradicts this.",0.0,0.0,2,POS,2,f10,oracle,openai,gpt-5.1,20260519_144749,,,
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,1,B,1,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,"S1 restricts what Sam gave Mary, but says nothing about what he did or didn’t give Bill, so S2 is independent.",0.0,0.0,2,NEG,1,f10,oracle,openai,gpt-5.1,20260519_144749,,,
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY apples.,Sam also gave Mary bananas.,"S1 says apples are the only thing Sam gave Mary, so S2’s claim that he also gave her bananas contradicts this.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-5.1,20260519_144749,,,
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,0,B,1,Sam only gave SUE apples.,Sam didn't give Rob apples.,"S1 restricts what Sam gave Sue, but says nothing about what he did or didn’t give Rob, so S2 is independent.",0.0,0.0,1,NEG,1,f10,oracle,openai,gpt-5.1,20260519_144749,,,
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,1,Sam only gave BILL bananas.,Sam also gave Bill grapes.,"S1 says bananas are the only thing Sam gave Bill, so S2’s claim that he also gave him grapes contradicts this.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-5.1,20260519_144749,,,
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,1,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,"if Sam only gave Rob grapes, then he did not give Rob apples; S2 is entailed by S1.",0.0,0.0,2,NEG,2,f10,oracle,openai,gpt-5.1,20260519_144749,,,
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,0,B,1,Sam only gave SUE grapes.,Sam also gave Tom grapes.,"S1 concerns what Sam gave Sue, not what he gave Tom, so S2 is independent.",0.0,0.0,1,POS,1,f10,oracle,openai,gpt-5.1,20260519_144749,,,
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,0,B,1,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,"S1 restricts what Sam gave Ellen, but says nothing about what he did or didn’t give Rob, so S2 is independent.",0.0,0.0,1,NEG,1,f10,oracle,openai,gpt-5.1,20260519_144749,,,
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,C,1,Sam only gave MARY grapes.,Sam also gave Mary bananas.,"S1 says grapes are the only thing Sam gave Mary, so S2’s claim that he also gave her bananas contradicts this.",0.0,0.0,1,POS,2,f10,oracle,openai,gpt-5.1,20260519_144749,,,
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,0,B,1,Sam only gave SUE apples.,Sam didn't give Bill apples.,"S1 restricts what Sam gave Sue, but says nothing about what he did or didn’t give Bill, so S2 is independent.",0.0,0.0,1,NEG,1,f10,oracle,openai,gpt-5.1,20260519_144749,,,
