example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
0,0,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,C,1,C,1,Sam only gave Ellen GRAPES.,Sam also gave Ellen oranges.,"S1 states grapes are the only thing Sam gave Ellen, so S2’s claim that he also gave her oranges contradicts this.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
1,0,Sam only gave ELLEN apples.,Sam also gave Rob apples.,C,0,B,1,Sam only gave ELLEN apples.,Sam also gave Rob apples.,"S1 restricts what Ellen received, not who else received apples; S2 talks about Rob and is neither entailed nor contradicted.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
2,0,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,B,0,A,1,Sam only gave MARY oranges.,Sam didn't give Mary bananas.,"if Sam only gave Mary oranges, then he did not give her bananas; S2 follows from S1.",0.0,0.0,1,NEG,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
3,0,Sam only gave MARY oranges.,Sam also gave Tom oranges.,C,0,B,1,Sam only gave MARY oranges.,Sam also gave Tom oranges.,"“only” limits what Mary received, not what others received; S1 says nothing about Tom, so S2 is independent.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
4,0,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,B,1,B,1,Sam only gave Mary ORANGES.,Sam didn't give Tom oranges.,"S1 constrains what Mary received, not what Tom received; S2 introduces new information about Tom and is not entailed or contradicted.",0.0,0.0,2,NEG,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
5,0,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,C,1,C,1,Sam only gave Mary GRAPES.,Sam also gave Mary apples.,"S1 says grapes are the only thing Sam gave Mary, so S2’s claim that he also gave her apples contradicts S1.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
6,0,Sam only gave SUE apples.,Sam also gave Mary apples.,C,0,B,1,Sam only gave SUE apples.,Sam also gave Mary apples.,"S1 limits what Sue received, not who else got apples; S2 concerns Mary and is independent of S1.",0.0,0.0,1,POS,1,f5,oracle,openai,gpt-5.1,20260519_144203,,,
7,0,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,C,1,C,1,Sam only gave Bill ORANGES.,Sam also gave Bill bananas.,"S1 states that oranges were the only thing Sam gave Bill, so S2’s claim that he also gave Bill bananas contradicts S1.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
8,0,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,C,1,C,1,Sam only gave Ellen BANANAS.,Sam also gave Ellen grapes.,"S1 says bananas are the only thing Sam gave Ellen, so S2’s claim that he also gave her grapes contradicts S1.",0.0,0.0,2,POS,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
9,0,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,A,1,A,1,Sam only gave Tom BANANAS.,Sam didn't give Tom oranges.,"if Tom only got bananas from Sam, then he necessarily did not get oranges; S2 is entailed by S1.",0.0,0.0,2,NEG,2,f5,oracle,openai,gpt-5.1,20260519_144203,,,
